Link,Text
https://rpp.pe/futbol/futbol-mundial/real-madrid-carlo-ancelotti-se-refirio-a-su-continuidad-como-dt-para-la-proxima-temporada-noticia-1478779,"Carlo Ancelotti sobre su continuidad en el Real Madrid: ""Creo que estaremos aquí la próxima temporada"""
https://rpp.pe/politica/congreso/detector-de-mentiras-enrique-wong-nunca-he-tenido-una-denuncia-por-corrupcion-noticia-1478753,"Detector de Mentiras | Enrique Wong: ""Nunca (he tenido) una denuncia por corrupción"""
https://rpp.pe/futbol/seleccion-peruana/peru-disputara-dos-amistosos-en-junio-ante-selecciones-asiaticas-noticia-1478775,Perú disputará dos amistosos en junio ante selecciones asiáticas
https://rpp.pe/famosos/celebridades/mario-vargas-llosa-sorprende-al-revelar-que-le-gustaria-ser-amigo-de-isabel-preysler-noticia-1478719,"Mario Vargas Llosa sorprende al revelar que le gustaría ser amigo de Isabel Preysler: ""Por supuesto"""
https://rpp.pe/futbol/futbol-mundial/partidos-de-hoy-peru-14-de-abril-resultados-y-canales-de-tv-futbol-en-vivo-noticia-1478739,"Partidos de hoy, viernes 14 de abril: conoce la programación de la fecha"
https://rpp.pe/lima/actualidad/dos-incendios-afectaron-un-almacen-en-ate-y-un-puesto-comercial-en-san-juan-de-lurigancho-en-la-madrugada-noticia-1478771,Dos incendios afectaron un almacén en Ate y un puesto comercial en SJL en la madrugada
https://rpp.pe/automovilismo/mas-autos/murio-en-piloto-craig-breen-en-un-accidente-previo-al-rally-de-croacia-noticia-1478774,Automovilismo de luto: murió en piloto Craig Breen en un accidente previo al Rally de Croacia
https://rpp.pe/voley/mas-voley/investigan-como-posible-suicidio-la-muerte-de-la-voleibolista-italiana-julia-ituma-noticia-1478773,Investigan como posible suicidio la muerte de la voleibolista Julia Ituma
https://rpp.pe/mundo/asia/corea-del-norte-confirmo-que-lanzo-un-misil-balistico-de-combustible-solido-noticia-1478772,Corea del Norte confirmó que lanzó un misil balístico de combustible sólido [VIDEO]
https://rpp.pe/lima/policiales-crimenes/ate-dos-amigos-fueron-asesinados-a-balazos-por-presuntos-sicarios-noticia-1478770,Muerte en Ate: dos amigos fueron asesinados a balazos por presuntos sicarios
https://rpp.pe/lima/actualidad/sedapal-informo-que-este-14-de-abril-habra-corte-de-agua-en-lima-noticia-1478769,¡Atención! Hoy habrá corte de agua en Lima: conoce AQUÍ los distritos y horarios
https://rpp.pe/mundo/venezuela/dolartoday-precio-del-dolar-en-venezuela-hoy-14-de-abril-2023-monitor-dolar-usd-a-bolivares-venezolanos-dolar-cucuta-soles-a-bolivares-noticia-1478768,"Venezuela: Precio del dólar hoy, viernes 14 de abril de 2023, según DolarToday y Monitor Dólar"
https://rpp.pe/peru/puno/puno-asaltan-a-alcalde-y-trabajadores-de-la-municipalidad-de-alto-inambari-noticia-1478767,Puno: asaltan a alcalde y trabajadores de la Municipalidad de Alto Inambari
https://rpp.pe/peru/tacna/tacna-ordenan-prision-preventiva-para-feminicida-e-internamiento-de-menor-investigado-en-asesinato-de-una-docente-noticia-1478766,Tacna: ordenan prisión preventiva para feminicida e internamiento de menor investigado en asesinato de una docente
