Link,Text
https://rpp.pe/futbol/descentralizado/adt-vs-cusco-fc-en-vivo-canales-tv-y-horarios-en-directo-transmision-por-fecha-12-del-apertura-liga-1-betsson-2023-noticia-1479018,ADT vs. Cusco FC: ¿a qué hora juegan en Tarma por el Torneo Apertura de la Liga 1 Betsson 2023?
https://rpp.pe/futbol/futbol-mundial/real-madrid-vs-cadiz-fecha-horarios-canales-ver-directo-laliga-santander-2023-espana-noticia-1478669,"Real Madrid vs. Cádiz: resultado, resumen y goles del partido por la fecha 29 de LaLiga Santader"
https://rpp.pe/lima/actualidad/surco-sereno-baleado-se-encuentra-conectado-a-respirador-mecanico-y-con-pronostico-reservado-noticia-1479017,Surco: sereno baleado se encuentra conectado a respirador mecánico y con pronóstico reservado
https://rpp.pe/futbol/futbol-mundial/ver-gol-lionel-messi-mbappe-definio-tras-taquito-de-mbappe-en-3-1-del-psg-ante-lens-por-ligue-1-2023-noticia-1479009,Conexión Messi-Mbappé: 'taquito' de Kylian y golazo de 'Leo' para el PSG frente al Lens [VIDEO]
https://rpp.pe/futbol/futbol-mundial/real-madrid-vs-cadiz-via-d-sports-en-vivo-ver-online-tv-en-directo-transmision-por-fecha-29-de-laliga-santander-2023-noticia-1478934,Real Madrid derrotó 2-0 a Cádiz en el Nuevo Mirandilla y se aferra a la lucha por LaLiga Santader
https://rpp.pe/mundo/rusia/guerra-en-ucrania-mercenarios-de-wagner-avanzan-en-bajmut-y-su-jefe-llama-a-concluir-la-campana-militar-noticia-1479013,Guerra en Ucrania: mercenarios de Wagner avanzan en Bajmut y su jefe llama a concluir la campaña militar
https://rpp.pe/tv/netflix/obsesion-la-popular-serie-de-netflix-tendra-segunda-temporada-noticia-1479016,'Obsesión': ¿la popular serie de Netflix tendrá segunda temporada?
https://rpp.pe/futbol/futbol-mundial/psg-vs-lens-via-star-ligue-1-en-vivo-ver-online-tv-en-directo-transmision-por-torneo-frances-noticia-1478922,Con goles de Messi y Mbappé: PSG derrotó 3-1 al Lens y estiró su ventaja como líder de la Ligue 1
https://rpp.pe/futbol/futbol-mundial/ver-gol-real-madrid-vs-cadiz-nacho-fernandez-anoto-1-0-por-laliga-desde-fuera-del-area-video-noticia-1479015,Se vistió de 'crack': Nacho marcó golazo desde fuera del área para el 1-0 de Real Madrid ante Cádiz
https://rpp.pe/famosos/celebridades/el-video-viral-de-arnold-schwarzenegger-tapando-un-bache-en-la-calle-de-su-barrio-noticia-1479014,"Con el look de 'Terminator', Arnold Schwarzenegger fue captado tapando un bache en la calle de su barrio [VIDEO]"
https://rpp.pe/peru/actualidad/sergio-tarache-colombia-y-peru-buscan-procedimiento-mas-agil-para-entrega-de-acusado-de-feminicidio-noticia-1479012,Colombia y Perú buscan procedimiento más ágil para entrega de Sergio Tarache
https://rpp.pe/futbol/descentralizado/atletico-grau-vs-cesar-vallejo-como-cuando-y-donde-ver-en-directo-partido-por-fecha-12-del-apertura-liga-1-betsson-2023-noticia-1478912,Empate en los últimos segundos: Atlético Grau igualó 1-1 ante César Vallejo por el Apertura de Liga 1 Betsson
https://rpp.pe/peru/lima/huaral-defensa-civil-recomendo-declarar-inhabitable-el-centro-poblado-de-la-perla-chaupis-noticia-1479007,Huaral: Defensa Civil recomendó declarar inhabitable el centro poblado de La Perla-Chaupis tras aludes
https://rpp.pe/tenis/mas-tenis/gonzalo-bueno-clasifico-a-la-final-del-m15-santo-domingo-de-los-tsachilas-en-ecuador-tenis-noticia-1479003,¡Busca un nuevo título! Gonzalo Bueno clasificó a la final del M15 Santo Domingo de los Tsachilas
https://rpp.pe/economia/economia/inei-produccion-nacional-se-redujo-en-063-en-febrero-noticia-1478999,"Sigue la tendencia decreciente: producción nacional cayó 0.63 % en febrero, según el INEI"
https://rpp.pe/futbol/copa-libertadores/sporting-cristal-vs-river-plate-en-argentina-iremos-a-ganar-vamos-con-esa-mentalidad-apunta-yoshimar-yotun-noticia-1479005,"“Sporting Cristal irá a ganar, vamos con esa mentalidad”: Yotún confía en dar el golpe ante River"
https://rpp.pe/videojuegos/playstation/burning-shores-la-expansion-de-horizon-fobidden-west-exclusiva-para-ps5-se-muestra-en-su-trailer-de-lanzamiento-noticia-1479006,"Burning Shores, la expansión de Horizon Fobidden West exclusiva para PS5, se muestra en su tráiler de lanzamiento"
https://rpp.pe/mundo/china/taiwan-es-muy-vulnerable-ante-ataque-aereo-de-china-segun-documentos-filtrados-de-eeuu-noticia-1479001,"Taiwán es ""muy vulnerable"" ante ataque aéreo chino, según documentos filtrados de EE.UU."
https://rpp.pe/politica/judiciales/lilia-paredes-poder-judicial-vera-el-24-de-abril-el-pedido-de-28-meses-de-prision-preventiva-noticia-1479004,Poder Judicial verá el 24 de abril el pedido de 28 meses de prisión preventiva contra Lilia Paredes
https://rpp.pe/tv/streaming/invasion-secreta-de-que-trata-cuando-se-estrena-y-quienes-integran-el-elenco-de-la-serie-de-marvel-ag-noticia-1479002,"'Invasión Secreta': de qué trata, cuándo se estrena y quiénes integran el elenco de la nueva serie de Marvel"
https://rpp.pe/economia/economia/carlos-paredes-petroperu-no-tiene-capacidad-para-gestionar-la-concesion-de-cuatro-pozos-petroleros-noticia-1478998,"Carlos Paredes: ""Petroperú no tiene capacidad para gestionar la concesión de cuatro pozos petroleros"""
https://rpp.pe/ciencia/espacio/spacex-anuncia-el-primer-vuelo-de-starship-asi-puedes-ver-el-despegue-del-cohete-mas-poderoso-del-mundo-noticia-1478994,SpaceX anuncia el primer vuelo de Starship: así puedes ver el despegue del cohete más poderoso del mundo
https://rpp.pe/ciencia/arqueologia/italia-impresionante-hallazgo-de-cientos-de-estatuas-y-altares-en-el-templo-de-paestum-fotos-noticia-1478997,Italia: impresionante hallazgo de cientos de estatuas y altares en el templo de Paestum [FOTOS]
https://rpp.pe/futbol/descentralizado/deportivo-garcilaso-vs-utc-como-cuando-y-donde-ver-en-directo-partido-por-fecha-12-del-apertura-liga-1-betsson-2023-noticia-1478995,Deportivo Garcilaso vs. UTC: horario y cómo ver el partido por Torneo Apertura de Liga 1 Betsson 2023
https://rpp.pe/peru/amazonas/amazonas-fallas-geologicas-danan-carretera-y-terrenos-cultivables-en-utcubamba-noticia-1478989,Amazonas: fallas geológicas dañan carretera y terrenos cultivables en Utcubamba
https://rpp.pe/mundo/africa/sudan-registra-combates-entre-ejercito-y-paramilitares-por-la-toma-del-poder-video-noticia-1478992,Explosiones y disparos: Sudán registra combates entre Ejército y paramilitares por la toma del poder [VIDEO]
https://rpp.pe/musica/internacional/rosalia-y-rauw-alejandro-estrenaron-el-videoclip-de-su-tema-vampiros-noticia-1478993,Rosalía y Rauw Alejandro se convierten en 'Vampiros' para protagonizar su nuevo video musical
https://rpp.pe/futbol/futbol-mundial/erling-haaland-igualo-record-de-mas-goles-en-una-temporada-de-premier-league-de-38-fechas-video-noticia-1478990,Erling Haaland lo ve todo gol: igualó récord de más tantos en una temporada de Premier de 38 fechas [VIDEO]
https://rpp.pe/peru/actualidad/51-casos-de-feminicidios-se-han-reportado-en-lo-que-va-del-2023-que-hacer-para-revertir-las-cifras-noticia-1478991,51 casos de feminicidios se han reportado en lo que va del 2023: ¿qué hacer para revertir las cifras?
https://rpp.pe/politica/gobierno/carlos-bruce-exige-al-mtpe-ofrecer-alternativas-laborales-a-los-limpiaparabrisas-noticia-1478996,“Que haga su trabajo”: Carlos Bruce exige al MTPE ofrecer alternativas laborales a los limpiaparabrisas
https://rpp.pe/futbol/futbol-mundial/ver-goles-chelsea-perdio-2-1-ante-brighton-por-premier-league-2023-resumen-real-madrid-noticia-1478988,Antes de recibir al Real Madrid: Chelsea perdió 2-1 ante Brighton en Londres por la Premier League
https://rpp.pe/peru/lima/huaral-rescatistas-junto-a-un-perro-realizan-busqueda-de-madre-de-familia-sepultada-por-alud-video-noticia-1478985,"Alud en Huaral: con apoyo de perro entrenado, rescatistas buscan a mujer desaparecida [VIDEO]"
https://rpp.pe/lima/actualidad/conductores-a-favor-de-ordenanza-que-prohibe-a-los-limpiadores-ambulantes-de-parabrisas-video-noticia-1478987,Conductores a favor de ordenanza que prohíbe a los limpiadores ambulantes de parabrisas [VIDEO]
https://rpp.pe/musica/conciertos/lluvias-en-piura-el-tenor-ivan-ayon-rivas-ofrecera-un-concierto-a-favor-de-damnificados-noticia-1478986,Tenor Iván Ayón-Rivas ofrecerá un concierto a favor de damnificados por las lluvias
https://rpp.pe/tecnologia/moviles/el-motorola-razr-lite-se-filtra-en-nuevos-renders-asi-es-el-nuevo-modelo-del-plegable-que-podria-lanzarse-pronto-noticia-1478982,El Motorola Razr Lite se filtra en nuevos renders: así es el nuevo modelo del plegable que podría lanzarse pronto
https://rpp.pe/politica/judiciales/presidente-del-poder-judicial-sergio-tarache-deberia-regresar-al-peru-para-responder-por-el-delito-cometido-noticia-1478980,Presidente del PJ: Sergio Tarache debería regresar al Perú “para responder por el delito cometido”
https://rpp.pe/cine/internacional/sylvester-stallone-regresa-al-mcu-en-el-nuevo-avance-de-guardianes-de-la-galaxia-vol-3-noticia-1478983,Sylvester Stallone regresa al MCU en el nuevo avance de 'Guardianes de la Galaxia Vol. 3'
https://rpp.pe/peru/actualidad/vraem-autoridades-del-pais-deben-tomar-la-decision-de-erradicar-remanentes-terroristas-dice-mayor-r-jose-luis-casas-noticia-1478978,"Las autoridades del país deben ""tomar la decisión"" de erradicar los remanentes terroristas, dice héroe del VRAEM"
https://rpp.pe/futbol/futbol-mundial/gianluca-lapadula-en-cagliari-vs-frosinone-en-vivo-via-directv-ver-serie-b-2022-directo-online-dazn-noticia-1478886,"Con Gianluca Lapadula, Cagliari empató 0-0 ante Frosinone por la fecha 33 de la Serie B 2023"
https://rpp.pe/lima/policiales-crimenes/surco-sereno-baleado-sigue-grave-internado-en-uci-noticia-1478984,"“Está estable, pero muy delicado todavía”: sereno baleado en Surco permanece en UCI [VIDEO]"
https://rpp.pe/futbol/futbol-mundial/barcelona-xavi-hernandez-respondio-sobre-posible-salida-de-gavi-laliga-espana-noticia-1478981,Xavi Hernández envió contundente mensaje sobre la posible salida de Gavi del Barcelona
https://rpp.pe/politica/congreso/patricia-chirinos-promueve-interpelacion-contra-ministros-que-declararon-sobre-caso-joaquin-ramirez-noticia-1478975,Patricia Chirinos promueve interpelación contra ministros que declararon sobre caso Joaquín Ramírez
https://rpp.pe/videojuegos/esports/peruano-campeona-en-la-liga-latinoamerica-lla-de-league-of-legends-noticia-1478976,Peruano campeonó en la Liga Latinoamérica de League of Legends
https://rpp.pe/futbol/descentralizado/universitario-vs-municipal-alineacion-titular-de-jorge-fossati-por-liga-1-betsson-2023-noticia-1478979,¿Rotaciones de Fossati? Universitario y su posible alineación para enfrentar a Municipal por la Liga 1
https://rpp.pe/tecnologia/mas-tecnologia/chatgpt-elon-musk-planea-crear-una-empresa-para-competir-con-openai-noticia-1478973,"Elon Musk planea crear una empresa para competir con OpenAI, creadora de ChatGPT, según reporte"
https://rpp.pe/musica/internacional/piero-fue-internado-en-cuidados-intensivos-debido-a-una-infeccion-respiratoria-noticia-1478974,"Piero, intérprete de 'Mi Viejo', fue internado en cuidados intensivos debido a una infección respiratoria"
https://rpp.pe/peru/lima/huaral-gobierno-no-descarta-evacuacion-total-de-centro-poblado-la-perla-chaupis-ante-posible-nuevo-alud-noticia-1478970,"Tragedia en Huaral: Gobierno no descarta ""evacuación total"" de centro poblado ante posible nuevo alud"
https://rpp.pe/peru/callao/callao-sereno-fue-asesinado-a-balazos-en-la-avenida-nestor-gambetta-noticia-1478972,Callao: sereno fue asesinado a balazos en la avenida Néstor Gambetta
https://rpp.pe/politica/actualidad/defensoria-del-pueblo-no-existen-armas-no-letales-sino-menos-letales-y-deben-ser-usadas-previa-capacitacion-noticia-1478969,"Defensoría del Pueblo: ""No existen armas no letales sino menos letales, y deben ser usadas previa capacitación"""
https://rpp.pe/famosos/celebridades/bad-bunny-se-enfrenta-a-las-criticas-no-crean-lo-que-no-vean-que-salio-de-mi-boca-noticia-1478971,"Bad Bunny se enfrenta a las críticas: ""No crean lo que no vean que salió de mi boca"""
https://rpp.pe/futbol/futbol-mundial/partidos-de-hoy-peru-15-de-abril-resultados-y-canales-de-tv-futbol-en-vivo-noticia-1478952,"Partidos de hoy, sábado 15 de abril: conoce la programación de la fecha"
https://rpp.pe/famosos/celebridades/emma-watson-esta-de-cumpleanos-desde-harry-potter-hasta-mujercitas-estas-son-sus-mejores-peliculas-noticia-1478927,Desde 'Harry Potter' hasta 'Mujercitas': las mejores películas de Emma Watson para celebrar su cumpleaños
https://rpp.pe/peru/lima/tragedia-en-huaral-segundo-deslizamiento-dejo-un-fallecido-30-familias-damnificadas-y-24-casas-destruidas-noticia-1478964,"Tragedia en Huaral: segundo deslizamiento dejó un fallecido, 30 familias damnificadas y 24 casas destruidas"
https://rpp.pe/lima/policiales-crimenes/comas-delincuentes-asesinaron-a-un-anciano-para-robarle-su-celular-noticia-1478967,Delincuentes asesinaron a un anciano para robarle su celular en Comas
https://rpp.pe/lima/actualidad/sedapal-informo-que-este-15-de-abril-habra-corte-de-agua-en-lima-noticia-1478965,¡Atención! Hoy habrá corte de agua en Lima: conoce AQUÍ los distritos y horarios
https://rpp.pe/peru/lima/lima-sismo-de-magnitud-43-remecio-la-region-esta-manana-noticia-1478966,Un sismo de magnitud 4.3 remeció la región Lima esta mañana
https://rpp.pe/mundo/venezuela/dolartoday-precio-del-dolar-en-venezuela-hoy-15-de-abril-2023-monitor-dolar-usd-a-bolivares-venezolanos-dolar-cucuta-soles-a-bolivares-noticia-1478968,"Venezuela: Precio del dólar hoy, sábado 15 de abril de 2023, según DolarToday y Monitor Dólar"
https://rpp.pe/politica/congreso/patricia-benavides-susel-paredes-afirma-que-tesis-de-la-fiscal-de-la-nacion-serian-plagiadas-noticia-1478963,"Susel Paredes sobre Patricia Benavides: “Empecé a investigar cuando me dijeron que la tesis de la fiscal de la Nación es plagiada"""
